Test Case Number,Test Case Name,True Positive,Result,CWE,Category,Evidence,Confidence,Source,DataFlow,Sink
1210,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
1210,,false,false,89,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,FB:89::SQL,0,null,null,null
1211,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
1211,,false,false,89,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,FB:89::SQL,0,null,null,null
1212,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
1212,,false,false,89,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,FB:89::SQL,0,null,null,null
1213,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
1213,,false,false,89,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,FB:89::SQL,0,null,null,null
1214,,false,false,89,SQL_INJECTION_SPRING_JDBC,FB:89::SECSQLISPRJDBC,0,null,null,null
1215,,false,false,89,SQL_INJECTION_SPRING_JDBC,FB:89::SECSQLISPRJDBC,0,null,null,null
1216,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
1216,,false,false,89,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,FB:89::SQL,0,null,null,null
1217,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
1217,,false,false,89,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,FB:89::SQL,0,null,null,null
1218,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
1218,,false,false,89,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,FB:89::SQL,0,null,null,null
1219,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
1219,,false,false,89,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,FB:89::SQL,0,null,null,null
1220,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
1220,,false,false,89,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,FB:89::SQL,0,null,null,null
1221,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
1221,,false,false,89,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,FB:89::SQL,0,null,null,null
1222,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
1222,,false,false,89,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,FB:89::SQL,0,null,null,null
1223,,false,false,643,XPATH_INJECTION,FB:643::SECXPI,0,null,null,null
1223,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1224,,false,false,643,XPATH_INJECTION,FB:643::SECXPI,0,null,null,null
1224,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1225,,false,false,643,XPATH_INJECTION,FB:643::SECXPI,0,null,null,null
1225,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1226,,false,false,353,CIPHER_INTEGRITY,FB:353::CIPINT,0,null,null,null
1226,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
1226,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1226,,false,false,329,STATIC_IV,FB:329::STAIV,0,null,null,null
1227,,false,false,353,CIPHER_INTEGRITY,FB:353::CIPINT,0,null,null,null
1227,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
1227,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1227,,false,false,329,STATIC_IV,FB:329::STAIV,0,null,null,null
1228,,false,false,353,CIPHER_INTEGRITY,FB:353::CIPINT,0,null,null,null
1228,,false,false,327,DES_USAGE,FB:326::SECDU,0,null,null,null
1228,,false,false,327,DES_USAGE,FB:326::SECDU,0,null,null,null
1228,,false,false,327,PADDING_ORACLE,FB:null::PADORA,0,null,null,null
1228,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
1228,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1228,,false,false,329,STATIC_IV,FB:329::STAIV,0,null,null,null
1229,,false,false,353,CIPHER_INTEGRITY,FB:353::CIPINT,0,null,null,null
1229,,false,false,327,DES_USAGE,FB:326::SECDU,0,null,null,null
1229,,false,false,327,DES_USAGE,FB:326::SECDU,0,null,null,null
1229,,false,false,327,PADDING_ORACLE,FB:null::PADORA,0,null,null,null
1229,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
1229,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1229,,false,false,329,STATIC_IV,FB:329::STAIV,0,null,null,null
1230,,false,false,327,DES_USAGE,FB:326::SECDU,0,null,null,null
1230,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
1230,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1231,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
1231,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
1231,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1232,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
1232,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
1232,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1233,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
1233,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
1233,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1234,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
1234,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1235,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
1235,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1236,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
1236,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1237,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
1237,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1238,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
1238,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1239,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
1239,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1240,,false,false,22,PATH_TRAVERSAL_OUT,FB:22::SECPTO,0,null,null,null
1240,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1241,,false,false,90,LDAP_INJECTION,FB:90::SECLDAPI,0,null,null,null
1241,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1241,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1242,,false,false,90,LDAP_INJECTION,FB:90::SECLDAPI,0,null,null,null
1242,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1242,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1243,,false,false,90,LDAP_INJECTION,FB:90::SECLDAPI,0,null,null,null
1243,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1243,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1244,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
1244,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1244,,false,false,328,WEAK_MESSAGE_DIGEST_SHA1,FB:328::SECSHA1,0,null,null,null
1244,,false,false,328,WEAK_MESSAGE_DIGEST_SHA1,FB:328::SECSHA1,0,null,null,null
1245,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
1245,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1246,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
1246,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1246,,false,false,328,WEAK_MESSAGE_DIGEST_SHA1,FB:328::SECSHA1,0,null,null,null
1247,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
1247,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1247,,false,false,328,WEAK_MESSAGE_DIGEST_MD5,FB:328::SECMD5,0,null,null,null
1248,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
1248,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1249,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
1249,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1250,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
1250,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1251,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1252,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1252,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1253,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1253,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1254,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1254,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1255,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1255,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1256,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1256,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1257,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1257,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1258,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1258,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1259,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1259,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1260,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1260,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1261,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1261,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1262,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1262,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1263,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1263,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1264,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1265,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1265,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1266,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1266,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1267,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1267,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1268,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1268,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1269,,false,false,78,COMMAND_INJECTION,FB:78::SECCI,0,null,null,null
1269,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1270,,false,false,78,COMMAND_INJECTION,FB:78::SECCI,0,null,null,null
1270,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1271,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1271,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1271,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1271,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1271,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
1271,,false,false,330,PREDICTABLE_RANDOM,FB:330::SECPR,0,null,null,null
1271,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1271,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1272,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1272,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1272,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1272,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1272,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
1272,,false,false,330,PREDICTABLE_RANDOM,FB:330::SECPR,0,null,null,null
1272,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1272,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1273,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1273,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1273,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1273,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1273,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
1273,,false,false,330,PREDICTABLE_RANDOM,FB:330::SECPR,0,null,null,null
1273,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1273,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1274,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1274,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1274,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1274,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1274,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
1274,,false,false,330,PREDICTABLE_RANDOM,FB:330::SECPR,0,null,null,null
1274,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1274,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1275,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1275,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1275,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1275,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1275,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
1275,,false,false,330,PREDICTABLE_RANDOM,FB:330::SECPR,0,null,null,null
1275,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1275,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1276,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1276,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1276,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1276,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1276,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
1276,,false,false,330,PREDICTABLE_RANDOM,FB:330::SECPR,0,null,null,null
1276,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1276,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1277,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1277,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1277,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1277,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1277,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
1277,,false,false,330,PREDICTABLE_RANDOM,FB:330::SECPR,0,null,null,null
1277,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1277,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1278,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1278,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1278,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1278,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1278,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
1278,,false,false,330,PREDICTABLE_RANDOM,FB:330::SECPR,0,null,null,null
1278,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1278,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1279,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1279,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1279,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1279,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1279,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
1279,,false,false,330,PREDICTABLE_RANDOM,FB:330::SECPR,0,null,null,null
1279,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1279,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1280,,false,false,113,HRS_REQUEST_PARAMETER_TO_COOKIE,FB:113::HRS,0,null,null,null
1280,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
1280,,false,false,113,HTTP_RESPONSE_SPLITTING,FB:113::SECHRS,0,null,null,null
1280,,false,false,614,INSECURE_COOKIE,FB:614::SECIC,0,null,null,null
1280,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1281,,false,false,113,HRS_REQUEST_PARAMETER_TO_COOKIE,FB:113::HRS,0,null,null,null
1281,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
1281,,false,false,113,HTTP_RESPONSE_SPLITTING,FB:113::SECHRS,0,null,null,null
1281,,false,false,614,INSECURE_COOKIE,FB:614::SECIC,0,null,null,null
1281,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1282,,false,false,113,HRS_REQUEST_PARAMETER_TO_COOKIE,FB:113::HRS,0,null,null,null
1282,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
1282,,false,false,113,HTTP_RESPONSE_SPLITTING,FB:113::SECHRS,0,null,null,null
1282,,false,false,614,INSECURE_COOKIE,FB:614::SECIC,0,null,null,null
1282,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1283,,false,false,113,HRS_REQUEST_PARAMETER_TO_COOKIE,FB:113::HRS,0,null,null,null
1283,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
1283,,false,false,113,HTTP_RESPONSE_SPLITTING,FB:113::SECHRS,0,null,null,null
1283,,false,false,614,INSECURE_COOKIE,FB:614::SECIC,0,null,null,null
1283,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1284,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1284,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1285,,false,false,78,COMMAND_INJECTION,FB:78::SECCI,0,null,null,null
1285,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1286,,false,false,78,COMMAND_INJECTION,FB:78::SECCI,0,null,null,null
1286,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1287,,false,false,78,COMMAND_INJECTION,FB:78::SECCI,0,null,null,null
1287,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1288,,false,false,78,COMMAND_INJECTION,FB:78::SECCI,0,null,null,null
1288,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1289,,false,false,78,COMMAND_INJECTION,FB:78::SECCI,0,null,null,null
1289,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1290,,false,false,78,COMMAND_INJECTION,FB:78::SECCI,0,null,null,null
1290,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1291,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1291,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1291,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1291,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1291,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
1291,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1291,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1292,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1292,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1292,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1292,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1292,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
1292,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1292,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1293,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1293,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1293,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1293,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1293,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
1293,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1293,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1294,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1294,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1294,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1294,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1294,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
1294,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1294,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1295,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1295,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1295,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1295,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1295,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
1295,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1295,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1296,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1296,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1296,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1296,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1296,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
1296,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1296,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1297,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1297,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1297,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1297,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1297,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
1297,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1297,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1298,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1298,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1298,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1298,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
1298,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
1298,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1298,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
1299,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1299,,false,false,501,TRUST_BOUNDARY_VIOLATION,FB:501::SECTBV,0,null,null,null
1300,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1300,,false,false,501,TRUST_BOUNDARY_VIOLATION,FB:501::SECTBV,0,null,null,null
1301,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1301,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
1302,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1302,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
1303,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1303,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
1303,,false,false,89,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,FB:89::SQL,0,null,null,null
1304,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
1304,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
